SKU,Title,Status,Price,Product image URL,Rarity (product.metafields.shopify.rarity),Description,Color (product.metafields.shopify.color-pattern),Card attributes (product.metafields.shopify.card-attributes),Product Category,Tags
668342,Boa Hancock - OP14-112 (OP14-112),Draft,15,https://tcgplayer-cdn.tcgplayer.com/product/668342_in_1000x1000.jpg,super-rare,"[On Play] If your Leader has the {The Seven Warlords of the Sea} type, add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 card from the top of your opponent's Life cards to the owner's hand.
<br>[Trigger] Play up to 1 Character card with 6000 power or less and a [Trigger] from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668343,Boa Hancock - OP14-112 (Alternate Art) (OP14-112),Draft,206,https://tcgplayer-cdn.tcgplayer.com/product/668343_in_1000x1000.jpg,super-rare,"[On Play] If your Leader has the {The Seven Warlords of the Sea} type, add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 card from the top of your opponent's Life cards to the owner's hand.
<br>[Trigger] Play up to 1 Character card with 6000 power or less and a [Trigger] from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668420,Stealth Black (EB04-041),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/668420_in_1000x1000.jpg,Common,"[Main] If your Leader is [Sanji] and you have 4 or more DON!! cards on your field, play up to 1 [Sanji] with 6000 power or less from your hand or trash.
<br>[Trigger] Draw 2 cards and trash 1 card from your hand.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668528,Boa Hancock - EB04-027 (EB04-027),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/668528_in_1000x1000.jpg,Rare,"[On Play] Draw 2 cards and trash 1 card from your hand.
<br>[Trigger] Play up to 1 Character card with 5000 power or less and a [Trigger] from your hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668529,Chaka & Pell - EB04-023 (EB04-023),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/668529_in_1000x1000.jpg,Rare,"[Double Attack] <em>(This card deals 2 damage.)</em>
<br>[On Play] <strong>You may give your active Leader -5000 power during this turn:</strong> Draw 2 cards.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668568,Jinbe - OP14-040 (OP14-040),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/668568_in_1000x1000.jpg,Leader,[Activate: Main] <strong>You may trash 1 card from your hand:</strong> Give up to 2 rested DON!! cards to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards.,Blue,Leader,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668569,Jinbe - OP14-040 (Alternate Art) (OP14-040),Draft,42,https://tcgplayer-cdn.tcgplayer.com/product/668569_in_1000x1000.jpg,Leader,[Activate: Main] <strong>You may trash 1 card from your hand:</strong> Give up to 2 rested DON!! cards to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards.,Blue,Leader,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668570,Jinbe - OP14-049 (OP14-049),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/668570_in_1000x1000.jpg,super-rare,"When a card is trashed from your hand by an effect, this Character gains [Rush] during this turn.
<br>[On Play] <strong>You may rest 2 of your DON!! cards:</strong> Draw 2 cards and return up to 1 Character with a cost of 7 or less to the owner's hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668571,Jinbe - OP14-049 (Alternate Art) (OP14-049),Draft,19,https://tcgplayer-cdn.tcgplayer.com/product/668571_in_1000x1000.jpg,super-rare,"When a card is trashed from your hand by an effect, this Character gains [Rush] during this turn.
<br>[On Play] <strong>You may rest 2 of your DON!! cards:</strong> Draw 2 cards and return up to 1 Character with a cost of 7 or less to the owner's hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668636,Trafalgar Law - OP14-009 (OP14-009),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/668636_in_1000x1000.jpg,super-rare,"[Rush]
<br>[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 2 cards from your hand:</strong> Select your Leader and 1 Character. Swap the base power of the selected cards with each other during this battle.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668637,Trafalgar Law - OP14-009 (Alternate Art) (OP14-009),Draft,38,https://tcgplayer-cdn.tcgplayer.com/product/668637_in_1000x1000.jpg,super-rare,"[Rush]
<br>[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 2 cards from your hand:</strong> Select your Leader and 1 Character. Swap the base power of the selected cards with each other during this battle.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668638,Donquixote Doflamingo - OP14-069 (OP14-069),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/668638_in_1000x1000.jpg,super-rare,"[On Play] <strong>DON!! -3:</strong> Choose one:
<br>â¢If your Leader has the {Donquixote Pirates} type, K.O. up to 1 of your opponent's Characters with a cost of 8 or less.
<br>â¢Up to 3 of your opponent's Characters with a cost of 7 or less cannot be rested until the end of your opponent's next End Phase.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668639,Donquixote Doflamingo - OP14-069 (Alternate Art) (OP14-069),Draft,34,https://tcgplayer-cdn.tcgplayer.com/product/668639_in_1000x1000.jpg,super-rare,"[On Play] <strong>DON!! -3:</strong> Choose one:
<br>â¢If your Leader has the {Donquixote Pirates} type, K.O. up to 1 of your opponent's Characters with a cost of 8 or less.
<br>â¢Up to 3 of your opponent's Characters with a cost of 7 or less cannot be rested until the end of your opponent's next End Phase.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668640,Crocodile - OP14-120 (OP14-120),Draft,13,https://tcgplayer-cdn.tcgplayer.com/product/668640_in_1000x1000.jpg,Secret Rare,"[On Play] up to 1 of your opponent's Characters with a cost of 9 or less cannot attack until the end of your opponent's next End Phase. Then, if your opponent has a Character 1ith a cost of 0 or with a cost of 8 or more, draw 1 card.
<br>[On K.O.] <strong>You may trash 1 card from your hand:</strong> Play this Character card from your trash.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668641,Dracule Mihawk - OP14-119 (OP14-119),Draft,10,https://tcgplayer-cdn.tcgplayer.com/product/668641_in_1000x1000.jpg,Secret Rare,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's Characters with a cost or 9 or less cannot be rested until the end of your opponent's next End Phase.
<br>[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668642,Crocodile - OP14-120 (Alternate Art) (OP14-120),Draft,81,https://tcgplayer-cdn.tcgplayer.com/product/668642_in_1000x1000.jpg,Secret Rare,"[On Play] up to 1 of your opponent's Characters with a cost of 9 or less cannot attack until the end of your opponent's next End Phase. Then, if your opponent has a Character 1ith a cost of 0 or with a cost of 8 or more, draw 1 card.
<br>[On K.O.] <strong>You may trash 1 card from your hand:</strong> Play this Character card from your trash.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668643,Dracule Mihawk - OP14-119 (Alternate Art) (OP14-119),Draft,69,https://tcgplayer-cdn.tcgplayer.com/product/668643_in_1000x1000.jpg,Secret Rare,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's Characters with a cost or 9 or less cannot be rested until the end of your opponent's next End Phase.
<br>[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668644,Kikunojo - EB04-012 (EB04-012),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/668644_in_1000x1000.jpg,super-rare,"[Activate:Main] [Once Per Turn] If this Character has played on this turn, set your {Land of Wano} type Leader as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668645,Kikunojo - EB04-012 (Alternate Art) (EB04-012),Draft,18,https://tcgplayer-cdn.tcgplayer.com/product/668645_in_1000x1000.jpg,super-rare,"[Activate:Main] [Once Per Turn] If this Character has played on this turn, set your {Land of Wano} type Leader as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668658,Carrot (EB04-013),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/668658_in_1000x1000.jpg,super-rare,"[On Play] If your Leader has the {Minks} type, set up to 2 of your {Minks} type Characters and your Leader as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668659,Carrot (Alternate Art) (EB04-013),Draft,38,https://tcgplayer-cdn.tcgplayer.com/product/668659_in_1000x1000.jpg,super-rare,"[On Play] If your Leader has the {Minks} type, set up to 2 of your {Minks} type Characters and your Leader as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668670,Nefeltari Vivi (EB04-025),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/668670_in_1000x1000.jpg,super-rare,"[On Play] Play up to 1 {Alabasta} type Character card with a cost of 8 or less other than [Nefeltari Vivi] from your hand. Then, your opponent places 1 card from your hand at the bottom of their deck.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
668671,Nefeltari Vivi (Alternate Art) (EB04-025),Draft,90,https://tcgplayer-cdn.tcgplayer.com/product/668671_in_1000x1000.jpg,super-rare,"[On Play] Play up to 1 {Alabasta} type Character card with a cost of 8 or less other than [Nefeltari Vivi] from your hand. Then, your opponent places 1 card from your hand at the bottom of their deck.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668752,Foxy (Alternate Art) (EB04-036),Draft,19,https://tcgplayer-cdn.tcgplayer.com/product/668752_in_1000x1000.jpg,super-rare,"[On Play] <strong>DON!! -1:</strong> If your Leader has the {Foxy Pirates} type, draw 2 cards and trash 1 card from your hand. Then, rest up to 1 of your opponent's Characters with a cost of 9 or less.
<br>[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
668753,Foxy (EB04-036),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/668753_in_1000x1000.jpg,super-rare,"[On Play] <strong>DON!! -1:</strong> If your Leader has the {Foxy Pirates} type, draw 2 cards and trash 1 card from your hand. Then, rest up to 1 of your opponent's Characters with a cost of 9 or less.
<br>[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
669239,Rosinante & Law (EB04-038),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/669239_in_1000x1000.jpg,super-rare,"Under the rules of this game, also treat this card's name as [Trafalgar Law] and [Donquixote Rosinante]. 
<br>[Blocker]
<br>[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
669240,Rosinante & Law (Alternate Art) (EB04-038),Draft,105,https://tcgplayer-cdn.tcgplayer.com/product/669240_in_1000x1000.jpg,super-rare,"Under the rules of this game, also treat this card's name as [Trafalgar Law] and [Donquixote Rosinante]. 
<br>[Blocker]
<br>[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
670250,Roronoa Zoro - OP14-015 (Alternate Art) (OP14-015),Draft,27,https://tcgplayer-cdn.tcgplayer.com/product/670250_in_1000x1000.jpg,Rare,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[When Attacking] Give up to 1 of your opponent's Characters -1000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
670251,Vergo (Alternate Art) (OP14-061),Draft,31,https://tcgplayer-cdn.tcgplayer.com/product/670251_in_1000x1000.jpg,Rare,"[Once Per Turn] If your {Donquixote Pirates} type Character would be removed from the field by your opponent's effect, you may return 1 DON!! card from your field to your DON!! deck instead.
<br>[When Attacking] <strong>DON!! -1</strong>: Give up to 1 of your opponent's Characters -2000 power during this turn.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
